日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率
2013-07-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2670.06,2688.31,2646.11,2672.79,-8.61,-0.32,15378650800.0,1544.7,2343.0,12.34
2013-07-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2655.27,2655.27,2613.66,2619.84,-52.95,-1.98,15669824100.0,1526.66,2343.0,12.12
2013-07-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2624.74,2651.75,2584.15,2623.5,3.66,0.14,15347479100.0,1505.46,2343.0,12.16
2013-07-31,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2641.48,2664.63,2624.27,2632.49,9.0,0.34,14123664700.0,1382.01,2343.0,12.19
2013-08-01,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2642.39,2701.69,2638.68,2701.69,69.2,2.63,18295841000.0,1803.45,2343.0,12.7
2013-08-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2717.8,2734.38,2704.22,2707.5,5.81,0.21,19229241500.0,1918.15,2343.0,12.72
2013-08-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2708.81,2747.29,2705.85,2747.29,39.79,1.47,17141075100.0,1705.97,2343.0,12.87
2013-08-06,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2741.49,2777.73,2730.01,2770.21,22.92,0.83,20876973400.0,2035.64,2343.0,12.96
2013-08-07,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2767.73,2783.03,2742.39,2747.08,-23.13,-0.84,21205588800.0,2066.05,2343.0,12.84
2013-08-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2741.9,2768.56,2733.54,2749.01,1.93,0.07,16713093500.0,1657.61,2343.0,12.85
2013-08-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2758.05,2774.68,2723.41,2757.32,8.31,0.3,18470342200.0,1831.7,2343.0,12.88
2013-08-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2766.62,2815.57,2764.64,2815.57,58.25,2.11,24210880600.0,2327.55,2343.0,13.14
2013-08-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2815.78,2828.4,2807.63,2828.36,12.8,0.45,21345681400.0,1949.66,2343.0,13.18
2013-08-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2830.87,2847.08,2808.36,2819.04,-9.32,-0.33,21538542400.0,2031.77,2342.0,13.14
2013-08-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2816.83,2828.97,2785.12,2786.79,-32.26,-1.14,18566912900.0,1819.12,2342.0,13.01
2013-08-16,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2774.73,2858.74,2746.18,2747.39,-39.39,-1.41,26179133100.0,2391.42,2342.0,12.87
2013-08-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2728.23,2792.73,2725.62,2789.96,42.57,1.55,17671485900.0,1695.42,2342.0,13.02
2013-08-20,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2785.3,2813.45,2766.53,2778.13,-11.83,-0.42,19286637500.0,1867.46,2342.0,12.96
2013-08-21,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2782.11,2785.71,2757.37,2784.15,6.02,0.22,16974388200.0,1633.31,2342.0,12.99
2013-08-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2778.41,2802.75,2773.56,2785.15,1.0,0.04,17894283300.0,1749.08,2342.0,12.98
2013-08-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2795.04,2801.34,2727.22,2773.28,-11.87,-0.43,21365198300.0,2127.16,2342.0,12.93
2013-08-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2778.92,2831.39,2775.42,2831.0,57.72,2.08,21168251400.0,2063.45,2342.0,13.18
2013-08-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2828.98,2845.87,2820.7,2845.87,14.88,0.53,21832374400.0,2089.73,2342.0,13.23
2013-08-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2828.3,2849.27,2807.92,2825.69,-20.18,-0.71,26912317200.0,2532.15,2342.0,13.15
2013-08-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2832.24,2837.69,2805.02,2819.86,-5.83,-0.21,22510639000.0,2032.91,2342.0,13.13
2013-08-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2818.15,2836.61,2786.91,2799.24,-20.61,-0.73,28303443100.0,2501.92,2342.0,13.05
2013-09-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2804.23,2819.63,2777.85,2812.89,13.64,0.49,23644538100.0,2110.09,2342.0,12.66
2013-09-03,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2815.95,2855.34,2811.24,2855.01,42.12,1.5,23321021100.0,2104.6,2342.0,12.83
2013-09-04,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2854.14,2865.52,2845.23,2855.86,0.85,0.03,23913863300.0,2167.35,2342.0,12.84
2013-09-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2854.02,2863.19,2844.05,2855.1,-0.76,-0.03,21826371200.0,2086.54,2342.0,12.8
2013-09-06,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2850.4,2879.85,2849.45,2876.2,21.11,0.74,22930425800.0,2171.53,2342.0,12.89
2013-09-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2888.89,2943.42,2885.74,2939.44,63.24,2.2,33344083400.0,3037.53,2342.0,13.23
2013-09-10,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2944.08,2972.02,2936.05,2971.76,32.32,1.1,35681261700.0,3184.66,2342.0,13.34
2013-09-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2978.15,2989.4,2947.49,2961.37,-10.39,-0.35,38504065000.0,3367.19,2342.0,13.29
2013-09-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2955.41,2993.05,2949.04,2979.32,17.95,0.61,31271177500.0,2722.5,2342.0,13.36
2013-09-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2975.48,2985.2,2957.64,2972.44,-6.88,-0.23,26711117500.0,2406.1,2342.0,13.32
2013-09-16,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2981.21,2989.85,2960.5,2972.23,-0.21,-0.01,24724525200.0,2371.74,2342.0,13.32
2013-09-17,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2973.26,2973.7,2916.54,2917.22,-55.02,-1.85,24623500100.0,2328.37,2342.0,13.07
2013-09-18,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2914.6,2935.36,2902.39,2933.5,16.29,0.56,18927752700.0,1877.26,2342.0,13.13
2013-09-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2942.03,2987.4,2942.03,2987.09,53.59,1.83,22659398400.0,2313.28,2342.0,13.41
2013-09-24,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2985.68,2985.68,2941.84,2972.43,-14.67,-0.49,26586195900.0,2670.62,2342.0,13.35
2013-09-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2969.22,2984.52,2950.83,2956.96,-15.47,-0.52,26671675800.0,2660.25,2342.0,13.29
2013-09-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2949.27,2950.01,2900.81,2902.39,-54.57,-1.85,23597672300.0,2354.62,2342.0,13.06
2013-09-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2899.76,2922.56,2898.58,2913.18,10.79,0.37,18273415900.0,1893.89,2342.0,13.09
2013-09-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2924.14,2942.9,2923.73,2942.85,29.67,1.02,16244600700.0,1746.26,2342.0,13.2
2013-10-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2942.38,2990.09,2931.07,2987.54,44.69,1.52,22182089300.0,2324.19,2342.0,13.37
2013-10-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2978.95,3013.75,2970.01,3013.55,26.01,0.87,23004823300.0,2391.72,2342.0,13.46
2013-10-10,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3017.34,3017.56,2979.02,2987.01,-26.54,-0.88,26483511600.0,2721.66,2342.0,13.32
2013-10-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2999.45,3034.03,2999.45,3033.06,46.05,1.54,26929614400.0,2726.24,2342.0,13.51
2013-10-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3037.31,3057.67,3029.17,3051.61,18.55,0.61,28772783900.0,2936.68,2342.0,13.59
2013-10-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3054.81,3058.7,3026.03,3048.28,-3.33,-0.11,27493481900.0,2792.37,2342.0,13.56
2013-10-16,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3039.0,3039.0,2961.8,2976.25,-72.03,-2.36,27080727400.0,2695.06,2342.0,13.28
2013-10-17,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2988.88,3004.81,2962.26,2969.99,-6.27,-0.21,23062850100.0,2304.09,2342.0,13.26
2013-10-18,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2970.22,2994.59,2964.26,2986.39,16.4,0.55,18727567800.0,1891.4,2342.0,13.32
2013-10-21,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2993.38,3051.98,2987.75,3051.97,65.59,2.2,24946604300.0,2563.01,2342.0,13.58
2013-10-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3051.11,3056.11,3011.86,3019.58,-32.4,-1.06,27808937200.0,2872.13,2342.0,13.44
2013-10-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3021.24,3035.64,2954.0,2965.48,-54.09,-1.79,26258270900.0,2563.97,2342.0,13.22
2013-10-24,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2957.47,2970.28,2938.39,2944.28,-21.21,-0.72,18237522600.0,1806.62,2342.0,13.12
2013-10-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2944.94,2957.87,2879.92,2897.5,-46.78,-1.59,20471861100.0,2040.79,2342.0,12.92
2013-10-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2898.83,2904.35,2876.04,2893.3,-4.2,-0.14,16703018200.0,1646.08,2342.0,12.92
2013-10-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2893.37,2924.17,2798.75,2860.94,-32.36,-1.12,25815575800.0,2390.38,2342.0,12.83
2013-10-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2856.82,2905.32,2851.97,2905.02,44.08,1.54,20503641500.0,1885.33,2342.0,13.02
2013-10-31,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2896.2,2896.2,2862.77,2865.65,-39.37,-1.36,19471113400.0,1801.28,2342.0,12.89
2013-11-01,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2859.45,2878.94,2839.14,2866.14,0.49,0.02,15815379700.0,1522.58,2342.0,12.44
2013-11-04,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2873.45,2888.31,2864.92,2871.91,5.78,0.2,13735002400.0,1352.18,2342.0,12.45
2013-11-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2860.14,2894.1,2834.81,2893.99,22.08,0.77,16684888400.0,1603.61,2342.0,12.53
2013-11-06,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2882.93,2904.21,2861.86,2862.25,-31.74,-1.1,18645507600.0,1815.66,2342.0,12.42
2013-11-07,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2855.37,2862.4,2825.23,2835.46,-26.79,-0.94,15022929100.0,1455.23,2342.0,12.33
2013-11-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2822.26,2833.36,2792.03,2795.87,-39.6,-1.4,14799168700.0,1409.6,2342.0,12.19
2013-11-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2792.54,2819.07,2776.96,2808.51,12.65,0.45,12505158000.0,1222.96,2342.0,12.24
2013-11-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2810.12,2837.56,2804.97,2836.47,27.96,1.0,14330899200.0,1410.15,2342.0,12.34
2013-11-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2824.71,2824.75,2779.02,2779.23,-57.24,-2.02,15333505200.0,1455.15,2342.0,12.12
2013-11-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2777.59,2809.81,2761.37,2809.2,29.98,1.08,15370375500.0,1542.37,2342.0,12.23
2013-11-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2810.87,2891.69,2810.87,2865.33,56.12,2.0,22081514500.0,2250.17,2342.0,12.45
2013-11-18,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2883.55,2946.85,2878.47,2946.82,81.5,2.84,26212298000.0,2637.72,2342.0,12.78
2013-11-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2947.67,2953.07,2928.91,2941.95,-4.88,-0.17,22061186900.0,2259.7,2342.0,12.76
2013-11-20,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2953.4,2962.57,2933.5,2962.5,20.56,0.7,21096291700.0,2073.44,2342.0,12.84
2013-11-21,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2949.95,2954.77,2922.67,2949.04,-13.46,-0.45,23822935400.0,2338.75,2342.0,12.81
2013-11-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2952.49,2958.19,2928.55,2935.14,-13.9,-0.47,20598971300.0,2027.96,2342.0,12.77
2013-11-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2924.61,2959.33,2917.78,2929.89,-5.26,-0.18,19304336100.0,1942.52,2342.0,12.72
2013-11-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2927.94,2942.75,2920.02,2933.35,3.47,0.12,18051268100.0,1816.8,2342.0,12.72
2013-11-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2931.55,2972.06,2929.18,2968.9,35.55,1.21,20683601400.0,2168.26,2342.0,12.86
2013-11-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2973.78,3016.51,2972.67,2995.76,26.86,0.9,23990108200.0,2440.74,2342.0,12.97
2013-11-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2998.02,3010.73,2992.8,3008.75,12.99,0.43,20343248000.0,2230.65,2342.0,13.02
2013-12-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2961.82,2998.76,2895.65,2918.94,-89.82,-2.99,30000546700.0,2978.64,2342.0,12.76
2013-12-03,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2901.39,2965.26,2897.35,2960.49,41.55,1.42,20212688400.0,2078.94,2342.0,12.89
2013-12-04,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2956.3,3020.09,2952.24,3000.6,40.12,1.36,26716651000.0,2635.91,2342.0,13.03
2013-12-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3000.21,3007.59,2981.6,2991.01,-9.59,-0.32,21832895800.0,2174.28,2342.0,12.99
2013-12-06,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2985.06,2995.36,2967.82,2977.32,-13.69,-0.46,18413729200.0,1840.5,2342.0,12.94
2013-12-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2985.32,2997.05,2979.27,2991.35,14.04,0.47,17095764300.0,1777.27,2342.0,12.99
2013-12-10,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2995.94,3006.98,2980.95,2993.85,2.49,0.08,19654275900.0,1938.78,2342.0,12.99
2013-12-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2982.43,2982.43,2937.08,2955.24,-38.6,-1.29,18992614700.0,1846.28,2342.0,12.82
2013-12-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2949.29,2978.41,2949.01,2962.43,7.18,0.24,15915701300.0,1645.56,2342.0,12.85
2013-12-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2943.57,2973.76,2937.28,2964.94,2.51,0.08,15802770600.0,1600.34,2342.0,12.84
2013-12-16,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2967.16,2970.49,2916.97,2920.04,-44.9,-1.51,18539986100.0,1857.85,2405.0,12.71
2013-12-17,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2919.67,2925.59,2894.81,2903.89,-16.15,-0.55,14749661200.0,1483.97,2405.0,12.64
2013-12-18,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2904.23,2917.35,2893.53,2902.26,-1.63,-0.06,12487267200.0,1277.07,2405.0,12.63
2013-12-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2909.61,2919.64,2872.87,2874.12,-28.14,-0.97,13417307100.0,1349.79,2405.0,12.59
2013-12-20,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2875.09,2882.97,2818.63,2823.69,-50.43,-1.75,15355097600.0,1494.83,2405.0,12.37
2013-12-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2826.35,2835.85,2789.33,2823.99,0.3,0.01,12594644200.0,1279.62,2405.0,12.39
2013-12-24,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2829.13,2863.14,2814.99,2838.26,14.27,0.51,13117402100.0,1373.09,2405.0,12.44
2013-12-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2840.54,2868.54,2831.12,2868.54,30.27,1.07,13214192000.0,1431.3,2405.0,12.57
2013-12-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2865.36,2866.51,2818.05,2819.03,-49.51,-1.73,15242211500.0,1594.25,2405.0,12.37
2013-12-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2818.9,2876.71,2817.24,2866.68,47.65,1.69,15257896300.0,1587.02,2405.0,12.56
2013-12-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2878.29,2883.69,2864.24,2871.45,4.77,0.17,15050429500.0,1571.55,2405.0,12.55
2013-12-31,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2861.11,2894.54,2855.66,2893.21,21.76,0.76,15226324800.0,1600.58,2405.0,12.64
2014-01-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2887.01,2900.91,2878.86,2900.63,7.42,0.26,14227983100.0,1565.2,2405.0,12.69
2014-01-03,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2891.71,2895.09,2862.22,2874.32,-26.3,-0.91,17047318100.0,1813.52,2405.0,12.58
2014-01-06,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2868.36,2868.36,2798.03,2803.29,-71.03,-2.47,17711065400.0,1769.86,2405.0,12.33
2014-01-07,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2787.42,2818.93,2781.72,2814.1,10.82,0.39,13193737800.0,1383.97,2405.0,12.36
2014-01-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2817.66,2846.58,2809.62,2825.83,11.72,0.42,15540849800.0,1726.15,2405.0,12.39
2014-01-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2820.81,2845.43,2792.66,2793.5,-32.33,-1.14,16235804800.0,1787.94,2405.0,12.26
2014-01-10,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2785.34,2792.84,2752.45,2758.99,-34.5,-1.24,14770089700.0,1455.31,2405.0,12.13
2014-01-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2759.69,2779.85,2734.15,2748.42,-10.57,-0.38,13173518300.0,1333.79,2405.0,12.11
2014-01-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2747.78,2789.06,2739.11,2788.85,40.43,1.47,14339450800.0,1423.17,2405.0,12.27
2014-01-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2786.32,2797.83,2776.97,2797.39,8.54,0.31,14249296000.0,1520.05,2405.0,12.29
2014-01-16,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2797.93,2816.67,2790.83,2798.91,1.53,0.05,14861547600.0,1589.52,2405.0,12.28
2014-01-17,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2790.53,2792.6,2762.7,2764.64,-34.27,-1.22,13400412200.0,1407.97,2405.0,12.19
2014-01-20,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2760.02,2770.57,2733.12,2746.05,-18.59,-0.67,12154170200.0,1324.89,2405.0,12.1
2014-01-21,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,2746.91,2782.69,2746.91,2781.52,35.48,1.29,13085186000.0,1436.69,2405.0,12.23
